split,record,ground_png,sensor_png,mask_png,target_png
val,UnscaledAccRecord893554_1_101_RSN8,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN8.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN8.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN8.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN8.png
val,UnscaledAccRecord893554_1_101_RSN83,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN83.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN83.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN83.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN83.png
val,UnscaledAccRecord893554_1_101_RSN84,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN84.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN84.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN84.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN84.png
val,UnscaledAccRecord893554_1_101_RSN9,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN9.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN9.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN9.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN9.png
val,UnscaledAccRecord893554_1_101_RSN93,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN93.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN93.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN93.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN93.png
val,UnscaledAccRecord893554_1_101_RSN95,dataset_rgb\val\ground\UnscaledAccRecord893554_1_101_RSN95.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_1_101_RSN95.png,dataset_rgb\val\mask\UnscaledAccRecord893554_1_101_RSN95.png,dataset_rgb\val\target\UnscaledAccRecord893554_1_101_RSN95.png
val,UnscaledAccRecord893554_2901_3007_RSN2901,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2901.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2901.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2901.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2901.png
val,UnscaledAccRecord893554_2901_3007_RSN2902,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2902.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2902.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2902.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2902.png
val,UnscaledAccRecord893554_2901_3007_RSN2907,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2907.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2907.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2907.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2907.png
val,UnscaledAccRecord893554_2901_3007_RSN2909,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2909.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2909.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2909.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2909.png
val,UnscaledAccRecord893554_2901_3007_RSN2911,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2911.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2911.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2911.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2911.png
val,UnscaledAccRecord893554_2901_3007_RSN2930,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2930.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2930.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2930.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2930.png
val,UnscaledAccRecord893554_2901_3007_RSN2931,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2931.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2931.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2931.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2931.png
val,UnscaledAccRecord893554_2901_3007_RSN2933,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2933.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2933.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2933.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2933.png
val,UnscaledAccRecord893554_2901_3007_RSN2937,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2937.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2937.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2937.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2937.png
val,UnscaledAccRecord893554_2901_3007_RSN2940,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2940.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2940.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2940.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2940.png
val,UnscaledAccRecord893554_2901_3007_RSN2943,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2943.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2943.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2943.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2943.png
val,UnscaledAccRecord893554_2901_3007_RSN2944,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2944.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2944.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2944.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2944.png
val,UnscaledAccRecord893554_2901_3007_RSN2946,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2946.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2946.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2946.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2946.png
val,UnscaledAccRecord893554_2901_3007_RSN2950,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2950.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2950.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2950.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2950.png
val,UnscaledAccRecord893554_2901_3007_RSN2954,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2954.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2954.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2954.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2954.png
val,UnscaledAccRecord893554_2901_3007_RSN2958,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2958.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2958.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2958.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2958.png
val,UnscaledAccRecord893554_2901_3007_RSN2959,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2959.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2959.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2959.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2959.png
val,UnscaledAccRecord893554_2901_3007_RSN2960,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2960.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2960.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2960.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2960.png
val,UnscaledAccRecord893554_2901_3007_RSN2961,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2961.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2961.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2961.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2961.png
val,UnscaledAccRecord893554_2901_3007_RSN2963,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2963.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2963.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2963.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2963.png
val,UnscaledAccRecord893554_2901_3007_RSN2967,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2967.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2967.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2967.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2967.png
val,UnscaledAccRecord893554_2901_3007_RSN2979,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2979.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2979.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2979.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2979.png
val,UnscaledAccRecord893554_2901_3007_RSN2990,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2990.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2990.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2990.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2990.png
val,UnscaledAccRecord893554_2901_3007_RSN2996,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2996.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2996.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2996.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2996.png
val,UnscaledAccRecord893554_2901_3007_RSN2997,dataset_rgb\val\ground\UnscaledAccRecord893554_2901_3007_RSN2997.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_2901_3007_RSN2997.png,dataset_rgb\val\mask\UnscaledAccRecord893554_2901_3007_RSN2997.png,dataset_rgb\val\target\UnscaledAccRecord893554_2901_3007_RSN2997.png
val,UnscaledAccRecord893554_4901_5008_RSN4912,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4912.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4912.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4912.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4912.png
val,UnscaledAccRecord893554_4901_5008_RSN4913,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4913.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4913.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4913.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4913.png
val,UnscaledAccRecord893554_4901_5008_RSN4914,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4914.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4914.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4914.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4914.png
val,UnscaledAccRecord893554_4901_5008_RSN4918,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4918.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4918.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4918.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4918.png
val,UnscaledAccRecord893554_4901_5008_RSN4920,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4920.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4920.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4920.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4920.png
val,UnscaledAccRecord893554_4901_5008_RSN4924,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4924.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4924.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4924.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4924.png
val,UnscaledAccRecord893554_4901_5008_RSN4925,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4925.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4925.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4925.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4925.png
val,UnscaledAccRecord893554_4901_5008_RSN4928,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4928.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4928.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4928.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4928.png
val,UnscaledAccRecord893554_4901_5008_RSN4929,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4929.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4929.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4929.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4929.png
val,UnscaledAccRecord893554_4901_5008_RSN4936,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4936.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4936.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4936.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4936.png
val,UnscaledAccRecord893554_4901_5008_RSN4942,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4942.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4942.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4942.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4942.png
val,UnscaledAccRecord893554_4901_5008_RSN4946,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4946.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4946.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4946.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4946.png
val,UnscaledAccRecord893554_4901_5008_RSN4947,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4947.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4947.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4947.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4947.png
val,UnscaledAccRecord893554_4901_5008_RSN4953,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4953.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4953.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4953.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4953.png
val,UnscaledAccRecord893554_4901_5008_RSN4956,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4956.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4956.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4956.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4956.png
val,UnscaledAccRecord893554_4901_5008_RSN4970,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4970.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4970.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4970.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4970.png
val,UnscaledAccRecord893554_4901_5008_RSN4971,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4971.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4971.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4971.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4971.png
val,UnscaledAccRecord893554_4901_5008_RSN4980,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4980.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4980.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4980.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4980.png
val,UnscaledAccRecord893554_4901_5008_RSN4981,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4981.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4981.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4981.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4981.png
val,UnscaledAccRecord893554_4901_5008_RSN4992,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4992.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4992.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4992.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4992.png
val,UnscaledAccRecord893554_4901_5008_RSN4996,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN4996.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN4996.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN4996.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN4996.png
val,UnscaledAccRecord893554_4901_5008_RSN5000,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN5000.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN5000.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN5000.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN5000.png
val,UnscaledAccRecord893554_4901_5008_RSN5008,dataset_rgb\val\ground\UnscaledAccRecord893554_4901_5008_RSN5008.png,dataset_rgb\val\sensor\UnscaledAccRecord893554_4901_5008_RSN5008.png,dataset_rgb\val\mask\UnscaledAccRecord893554_4901_5008_RSN5008.png,dataset_rgb\val\target\UnscaledAccRecord893554_4901_5008_RSN5008.png
test,UnscaledAccRecord893554_1001_1100_RSN1004,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1004.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1004.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1004.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1004.png
test,UnscaledAccRecord893554_1001_1100_RSN1005,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1005.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1005.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1005.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1005.png
test,UnscaledAccRecord893554_1001_1100_RSN1023,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1023.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1023.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1023.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1023.png
test,UnscaledAccRecord893554_1001_1100_RSN1043,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1043.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1043.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1043.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1043.png
test,UnscaledAccRecord893554_1001_1100_RSN1063,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1063.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1063.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1063.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1063.png
test,UnscaledAccRecord893554_1001_1100_RSN1067,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1067.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1067.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1067.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1067.png
test,UnscaledAccRecord893554_1001_1100_RSN1070,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1070.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1070.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1070.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1070.png
test,UnscaledAccRecord893554_1001_1100_RSN1071,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1071.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1071.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1071.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1071.png
test,UnscaledAccRecord893554_1001_1100_RSN1092,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1092.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1092.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1092.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1092.png
test,UnscaledAccRecord893554_1001_1100_RSN1093,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1093.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1093.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1093.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1093.png
test,UnscaledAccRecord893554_1001_1100_RSN1097,dataset_rgb\test\ground\UnscaledAccRecord893554_1001_1100_RSN1097.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_1001_1100_RSN1097.png,dataset_rgb\test\mask\UnscaledAccRecord893554_1001_1100_RSN1097.png,dataset_rgb\test\target\UnscaledAccRecord893554_1001_1100_RSN1097.png
test,UnscaledAccRecord893554_102_204_RSN102,dataset_rgb\test\ground\UnscaledAccRecord893554_102_204_RSN102.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_102_204_RSN102.png,dataset_rgb\test\mask\UnscaledAccRecord893554_102_204_RSN102.png,dataset_rgb\test\target\UnscaledAccRecord893554_102_204_RSN102.png
test,UnscaledAccRecord893554_102_204_RSN103,dataset_rgb\test\ground\UnscaledAccRecord893554_102_204_RSN103.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_102_204_RSN103.png,dataset_rgb\test\mask\UnscaledAccRecord893554_102_204_RSN103.png,dataset_rgb\test\target\UnscaledAccRecord893554_102_204_RSN103.png
test,UnscaledAccRecord893554_102_204_RSN118,dataset_rgb\test\ground\UnscaledAccRecord893554_102_204_RSN118.png,dataset_rgb\test\sensor\UnscaledAccRecord893554_102_204_RSN118.png,dataset_rgb\test\mask\UnscaledAccRecord893554_102_204_RSN118.png,dataset_rgb\test\target\UnscaledAccRecord893554_102_204_RSN118.png
